frequency_hz,stock_mean_db,baseline_repeatability_db,stock_after_delta_db,pk_1000_plus12_q1_expected_db,pk_1000_plus12_q1_measured_raw_db,pk_1000_plus12_q1_measured_normalized_db,pk_1000_plus12_q1_error_db,pk_4000_minus12_q1_expected_db,pk_4000_minus12_q1_measured_raw_db,pk_4000_minus12_q1_measured_normalized_db,pk_4000_minus12_q1_error_db,three_band_100p9_1000m9_6000p9_expected_db,three_band_100p9_1000m9_6000p9_measured_raw_db,three_band_100p9_1000m9_6000p9_measured_normalized_db,three_band_100p9_1000m9_6000p9_error_db
52.53794829701946,19.90013145750087,0.000979489147169943,-0.00472626876722515,0.0027864754054511224,-0.005028928289860346,-0.0016868768056597597,-0.004473352211110882,-0.00016673156359801547,-0.005304719644890099,-0.007375611051695055,-0.00720887948809704,0.1840747476069944,0.15130868547221965,0.17300355590533287,-0.011071191701661542
53.257422827057816,19.9013765501902,0.0032327000450926846,-0.005971361456555968,0.002863314633106155,-0.006274020979191164,-0.0029319694949905776,-0.005795284128096732,-0.0001713293986064339,-0.005193723359447233,-0.007264614766252189,-0.007093285367645755,0.18918711360985035,0.1564086907279858,0.17810356116109902,-0.011083552448751338
53.98675011336384,19.902705290445454,0.009242599951971187,-0.0028606384169158616,0.0029422727157680057,-0.008056818572740099,-0.0047147670885395124,-0.007657039804307518,-0.00017605402466386728,-0.00429475420463632,-0.006365645611441276,-0.006189591586777408,0.1944424571592333,0.16006563382283545,0.18176050425594867,-0.012681952903284638
54.72606508330747,19.90472742134199,0.001305214079252437,0.00029272887724474117,0.003023408078851141,-0.005515167255772724,-0.0021731157715721375,-0.0051965238504232784,-0.00018090893820479824,-0.001459448376486705,-0.003530339783291661,-0.003349430845086863,0.19984483012780688,0.15874196927185125,0.18043683970496446,-0.019407990422842414
55.475504512005045,19.923638157182687,-0.01207750883432368,0.0021899733535342136,0.0031067807585674267,0.0017744740581591145,0.005116525542359701,0.002009744783792274,-0.00018589773204362773,-0.0023955792301713075,-0.0044664706369762636,-0.004280572904932636,0.20539840201998905,0.16181280530384612,0.18350767573695934,-0.02189072628302971
56.23520704762309,19.931859974023695,0.005594767368076958,-0.0018424576960853756,0.0031924524464978367,0.009203749181487808,0.012545800665688394,0.009353348219190557,-0.0001910240981045976,-0.0017624749029359066,-0.0038333663097408627,-0.003642342211636265,0.21110746346341577,0.1726838200424794,0.1943786904755926,-0.01672877298782316
57.005313237028545,19.955822298876804,-0.004570862165635958,-0.010178159760588557,0.0032804865350262264,-0.00994708528702759,-0.006605033802827004,-0.00988552033785323,-0.00019629183009872147,-0.016874187814234887,-0.018945079221039843,-0.018748787390941123,0.21697642995696928,0.16788882218638435,0.18958369261949756,-0.027392737337471718
57.78596555179025,19.954280406342576,-0.00953609436440317,-0.006049275820842581,0.00337094816460225,-0.00243809026069286,0.0009039612235077262,-0.002466986941094524,-0.0002017048263753126,-0.01320635775963197,-0.015277249166436926,-0.015075544340061614,0.22300984558463322,0.18584714053967488,0.2075420109727881,-0.015467834611845116
58.577308414536674,19.95824054054331,-0.00940734549865141,-0.00038951246541785167,0.0034639042713269282,-0.0007539142419297207,0.0025881372422708656,-0.0008757670290560626,-0.00020726709275620644,-0.0013717611372392469,-0.003442652544044203,-0.0032353854512879965,0.2292123869678767,0.19774516381938767,0.2194400342525009,-0.009772352715375826
59.37948822567429,19.95920634836805,-0.005888681737030055,0.010279502599409795,0.003559423637040492,0.0020773798543274324,0.005419431338528019,0.0018600077014875268,-0.00021298274554651451,-0.0010980703090837096,-0.0031689617158886657,-0.002955978970342151,0.23558886726174527,0.1970165004346569,0.21871137086777012,-0.01687749639397515
60.1926533904721,19.9685105823213,-0.004728219422361235,0.004327672765974455,0.003657576939948997,-0.007226854098924207,-0.0038848026147236207,-0.007542379554672618,-0.00021885601456858217,-0.005920483406946175,-0.007991374813751131,-0.007772518799182549,0.24214424035083826,0.2004978350351223,0.22219270546823552,-0.019951534882602734
61.01695434651699,19.966703521867192,0.009105665261252227,0.0030189056806513292,0.0037584368067739584,0.004232149547402031,0.007574201031602617,0.003815764224828659,-0.00022489124626447662,0.00477326260408617,0.0027023711972812142,0.002927262443545691,0.2488836051128242,0.20256738202192182,0.22426225245503503,-0.02462135265778917
61.8525435915451,19.98485331398725,0.005557773346826167,-0.0006578799628691456,0.003862077866691963,0.021634174225567904,0.02497622570976849,0.02111414784307653,-0.0002310929069547662,0.007522602354946173,0.005451710948141217,0.005682803855095983,0.25581220986334213,0.23597995338939626,0.2576748238225095,0.0018626139591673696
62.69957571165415,19.990659252388376,0.008915090170447115,0.006862832216189219,0.003968576806436672,0.0016344965164449832,0.0049765480006455694,0.001007971194208897,-0.00023746558611858427,0.004684034876248688,0.002613143469443732,0.0028506090555623165,0.26293545693984344,0.22922943633224335,0.2509243067653566,-0.01201115017448684
63.55820740990236,19.975273950524823,0.0009572186620196987,0.0041665335337874865,0.00407801242704986,-0.0007039833519399963,0.00263806813226059,-0.0014399442947892697,-0.00024401399978852439,-0.003745395469721302,-0.005816286876526258,-0.005572272876737734,0.2702589074204665,0.23516514377913467,0.2568600142122479,-0.013398893208218576
64.4285975352989,19.980297596844288,0.010600620233606861,0.0020057996522488963,0.0041904657019583725,0.005628052882464374,0.00897010436666496,0.004779638664706588,-0.0002507429940507273,-0.008342891021115406,-0.010413782427920362,-0.010163039433869635,0.2777882859975046,0.24306576345479414,0.2647606338879074,-0.01302765210959722
