frequency_hz,48000_common_measured_db,48000_common_fitted_db,48000_bank_measured_db,48000_half0_theory_db,48000_half1_theory_db,352800_common_measured_db,352800_common_fitted_db,352800_bank_measured_db,352800_half0_theory_db,352800_half1_theory_db
50.30921108670386,0.022262392664695284,0.0025542437909024905,0.09071129454484612,0.07058458231072956,-0.004547995623955749,-0.039740914623340985,0.0030290524206042883,0.011496892923931842,0.08361325322858965,-0.0053879400787912556
50.88249459201947,-0.010655655337762283,0.0026127867152885434,0.08374109400155667,0.07220157198388673,-0.004652233394474631,-0.02919446589664635,0.0030984776430874926,0.03390496789555762,0.08552853257923639,-0.00551142820448449
51.46231077734273,-0.010655655337762283,0.0026726714085451766,0.08374109400155667,0.07385558539965974,-0.004758860161957713,-0.02919446589664635,0.00316949403935618,0.03390496789555762,0.08748765738371608,-0.005637746486096301
52.04873408386668,0.004939077331123386,0.0027339286220517045,0.07201536550024919,0.07554746940191612,-0.004867930675437384,0.011688800938264262,0.0032421380762772327,0.0744255114421599,0.08949163015366988,-0.00576695978131612
52.641839801056605,0.005357024759590288,0.002796589811965607,0.08053041917082034,0.07727809017214861,-0.0049795009384941994,-0.00359230827027294,0.003316447056382153,0.08081268113092797,0.09154147626397031,-0.005899134433596065
53.241704076316296,0.005357024759590288,0.0028606871552058306,0.08053041917082034,0.07904833365331308,-0.00509362823791095,-0.00359230827027294,0.0033924591370904757,0.08081268113092797,0.09363824448276027,-0.006034338306593637
53.8484039247644,0.013245076115934694,0.002926253566248032,0.11202068646415604,0.08085910601378235,-0.005210371173299178,0.023923074376835017,0.0034702133500457083,0.10172682089045758,0.0957830074871292,-0.006172640819309796
54.46201723912222,0.010528309371242571,0.002993322713601772,0.08141360167039131,0.08271133409582884,-0.005329789686881421,0.0030696149349187154,0.0035497496217087214,0.10021937991744288,0.09797686241923438,-0.006314112980663856
55.08262279971415,0.03484679168489387,0.0030619290375253896,0.10636103506368684,0.0846059658929983,-0.0054519450942354195,-0.017126411293848322,0.003631108793049106,0.07501524046065321,0.10022093143189027,-0.006458827427008901
55.71030028458219,-0.025479073894158745,0.0031321077675227236,0.09109613141432156,0.08654397102410104,-0.0055769001160346655,0.007372637836430681,0.003714332641389928,0.11016006328572957,0.10251636226470467,-0.006606858458769118
56.34513027971545,-0.025479073894158745,0.003203894940381124,0.09109613141432156,0.08852634123453913,-0.005704718910114341,0.007372637836430681,0.0037994639008698894,0.11016006328572957,0.10486432881518128,-0.006758282078733971
56.987194289396506,0.025052687723443455,0.0032773274186406443,0.08947723541442805,0.09055409088402899,-0.005835467104200968,-0.022745875033875408,0.003886546285328205,0.10425918125022669,0.10726603173258976,-0.006913176031056718
57.63657474666552,-0.022414755972341695,0.003352442909663872,0.08608377457220591,0.09262825747581754,-0.0059692118299066845,-0.012474256533869169,0.003975624510311399,0.0985840556705022,0.10972269903823034,-0.007071619841069193
58.293355023903544,-0.015895629148511205,0.0034292799849784056,0.10336604484331254,0.09474990216681141,-0.0061060217567710535,0.006321934095142109,0.00406674431564763,0.1255544145813432,0.11223558672539394,-0.007233694856154114
58.957619443536686,0.011328567370443153,0.0035078780998898345,0.1340567488859606,0.09692011032033201,-0.006245967128003181,-0.030812468321532095,0.004159952489769912,0.0997845018711989,0.11480597940825502,-0.007399484287494564
59.629453288861825,0.014592478474341718,0.0035882776138893638,0.13394712821191676,0.09913999203877535,-0.006389119795993009,-0.02379690970391505,0.004255296892934779,0.12122542771575916,0.11743519096170259,-0.007569073252777937
60.308942814996065,0.00670375152953747,0.003670519811508793,0.12313284562449318,0.1014106827403863,-0.006535553259675085,0.011191414873889824,0.004352826482208412,0.14252674955754552,0.120124565191971,-0.007742548819511887
60.9961752599508,0.014265514216403062,0.0037546469229960446,0.12346372815058622,0.10373334371862536,-0.006685342701788558,-0.0018399249868557375,0.004452591336592819,0.13528197247975138,0.12287547650369836,-0.007920000050218803
61.69123885583198,0.005427626567295306,0.003840702146571082,0.11271152190468577,0.10610916274316852,-0.006838565027490537,-0.015960711471136237,0.004554642682544217,0.15469542480141074,0.1256893306019298,-0.008101518047697463
62.39422284016802,0.0082289261848952,0.003928729670428534,0.11414237745675145,0.10853935464648631,-0.0069952989045389945,0.017753162421145517,0.004659032920349698,0.1558723698516915,0.12856756519486945,-0.00828719600192446
63.10521746736678,0.024518141641584577,0.004018774695011119,0.12010567631826781,0.111025161952864,-0.0071556248023333015,0.005959914060816826,0.00476581565097623,0.14739589545344467,0.13151165072041945,-0.008477129238140278
