frequency_hz,stock_mean_db,baseline_repeatability_db,stock_after_delta_db,etymotic_evo_2flange_expected_db,etymotic_evo_2flange_measured_raw_db,etymotic_evo_2flange_measured_normalized_db,etymotic_evo_2flange_error_db
69.90703868294219,19.996196870721334,-0.0050269452298437045,-0.0039046429452085363,-10.018110605277652,-9.968722706266036,-9.922570428341407,0.09554017693624495
70.86437210446135,20.00993922558415,-0.010812360733115867,0.005806241079220342,-10.02915481441316,-9.971403939943805,-9.925251662019177,0.10390315239398262
71.8348156118492,19.997167336912348,-0.018399226553505343,0.015416138204674468,-10.040492595212845,-9.964071839600159,-9.91791956167553,0.1225730335373143
72.81854873957887,20.007298538154505,-0.011580441526437113,0.006668288616669571,-10.052129498721285,-9.980377343886673,-9.934225065962044,0.11790443275924112
73.81575348073653,20.02660110625826,-0.0033993722758545175,0.006953525985263553,-10.06407111594709,-9.988498440134144,-9.942346162209516,0.12172495373757464
74.82661432069044,20.01776542250185,-0.008875150575935464,0.0005064481278047595,-10.076323086503283,-10.006870584041845,-9.960718306117217,0.11560478038606625
75.85131827122127,20.020939696402156,-0.004222137917626156,0.0016305440631576573,-10.088891109871248,-10.016194899164494,-9.970042621239866,0.11884848863138231
76.89005490511973,20.02662396177513,-0.0016743761164761395,-6.54409506601894e-05,-10.101780958715448,-10.029988307779126,-9.983836029854498,0.11794492886095043
77.94301639125798,20.026394441312068,-0.0008474523883030827,-0.0016119596576800177,-10.114998494353685,-10.035493654320897,-9.989341376396268,0.12565711795741663
79.01039753014139,20.028966852112468,-0.004213642052572908,0.0017255552961223941,-10.128549685446584,-10.059932024805281,-10.013779746880653,0.11476993856593154
80.09239578994719,20.045688129825628,0.005687998163061536,-0.004330861638173644,-10.14244062841505,-10.073712592183231,-10.027560314258603,0.11488031415644784
81.1892113430564,20.03880312904402,0.0010803335568603245,-0.0005731048744799239,-10.156677571793779,-10.080369001422994,-10.034216723498366,0.12246084829541282
82.30104710308629,20.02771151304791,0.003285874561960611,0.010308456109843434,-10.171266943063308,-10.083077760212719,-10.03692548228809,0.13434146077521802
83.4281087624301,20.024053727751784,0.005502755263037784,0.010299979603825449,-10.186215379068793,-10.106099966432616,-10.059947688507988,0.12626769056080533
84.5706048303103,20.033079595782176,0.0009383307138435271,0.005187533356792784,-10.201529759566206,-10.122729700349112,-10.076577422424483,0.12495233714172294
85.72874667135359,20.033227984754156,-0.0003705455710978356,0.002816774090536711,-10.217217244366525,-10.128798108888342,-10.082645830963713,0.13457141340281176
86.90274854469375,20.041291072304514,-0.00955982872467942,0.004297285320209454,-10.233285314310157,-10.143479861587432,-10.097327583662803,0.13595773064735361
88.09282764361019,20.032613938524236,0.004657964813524984,0.007102438908752617,-10.249741815762292,-10.144104693629963,-10.097952415705334,0.1517894000569573
89.29920413570918,20.036853621138746,0.009139215591332572,0.005741508860431566,-10.266595008880767,-10.151699279563573,-10.105547001638945,0.16104800724182233
90.52210120365547,20.049402332281424,0.010314290310287078,0.009354794586933224,-10.283853619950193,-10.181398829958264,-10.135246552033635,0.14860706791655787
91.76174508646154,20.057985314257085,0.0066751687306769725,0.001747548572968327,-10.30152689737163,-10.201098390461762,-10.154946112537134,0.1465807848344962
93.01836512134263,20.056877722287453,0.004459984791413518,0.004955875288182199,-10.319624671160403,-10.22587438431823,-10.179722106393601,0.13990256476680152
94.29219378614435,20.062405378542756,-0.010027692417210687,0.0024049569756172673,-10.338157417031173,-10.23590117690869,-10.189748898984062,0.14840851804711086
95.58346674235186,20.065159787562006,-0.0033666877945002227,-0.002907528402712245,-10.357136323192819,-10.248785412673715,-10.202633134749087,0.1545031884437318
96.89242287868792,20.066289742584416,-0.0036365404411036195,-0.003086734417614423,-10.37657336117203,-10.265920466064387,-10.219768188139758,0.15680517303227148
98.21930435530768,20.060535899883348,-0.015913772181615826,-0.0016149374501495117,-10.396481359393707,-10.28771068244615,-10.241558404521522,0.15492295487218577
99.56435664859904,20.05732201209164,0.0001404002476022015,-0.008536023599781117,-10.416874080110496,-10.298478283677865,-10.252326005753236,0.16454807435725982
100.92782859659641,20.06048153302961,-0.00020487260048795974,-0.004631462870769099,-10.437766298450509,-10.317292017325887,-10.271139739401258,0.1666265590492504
102.30997244501631,20.061922713804744,-0.002796130497589644,-0.005196434305414499,-10.459173883918435,-10.335725486301389,-10.28957320837676,0.16960067554167502
103.71104389392349,20.054547190511013,0.003697437728401809,-0.002647586185585027,-10.481113882507957,-10.347846682070951,-10.301694404146323,0.17941947836163408
105.13130214503607,20.075141959074088,0.005379906079866714,0.0057661661211128035,-10.503604600556915,-10.380000212833302,-10.333847934908674,0.16975666564824188
106.57100994967841,20.06610947079353,-0.002195473167478923,0.004705079484782715,-10.526665687439339,-10.40782882480806,-10.361676546883432,0.16498914055590674
108.03043365739119,20.068945504172664,0.005395138434376889,0.0029293061710689017,-10.550318217540596,-10.425378208374472,-10.379225930449843,0.17109228709075275
109.50984326520606,20.072701844623502,0.0015471394168606878,0.0037336613448921696,-10.57458476958481,-10.446079082137413,-10.399926804212784,0.17465796537202571
111.00951246759624,20.078465745977013,0.0019934165846677843,0.0015239636866084538,-10.599489501860106,-10.477168562658353,-10.431016284733724,0.1684732171263814
112.52971870711059,20.095466604261865,0.0006233307738128246,-0.008559037827090776,-10.625058221389665,-10.50237238646455,-10.456220108539922,0.16883811284974293
114.07074322570108,20.094908373000035,-0.008670201165973168,-0.008038351800568222,-10.651318445565703,-10.528119366169168,-10.48196708824454,0.16935135732116358
115.63287111675338,20.09817102600719,-0.0025946899639883725,0.0009117080789025067,-10.678299452557187,-10.534703573705377,-10.488551295780749,0.18974815677643875
